KEY,en,notes,sp,fr,de,it,pt-br,zh
SHOP_BLANKCOLLAR_DESC,每當你出發冒險時，項圈選擇界面將額外出現一個隨機職業的項圈。這可以讓你帶着多個相同職業的項圈出發！,,"Cuando partas hacia una aventura, habrá un collar extra (de una clase al azar) disponible en la pantalla de selección de collares. ¡Esto te permitirá tener alguna clase repetida!","Chaque fois que vous partez à l'aventure, un collier bonus (d'une classe aléatoire) sera disponible dans l'écran de sélection des colliers. Ainsi, vous pourrez partir avec plusieurs colliers de la même classe équipés&nbsp;!","Immer, wenn du auf ein Abenteuer aufbrichst, steht ein zusätzliches Halsband (einer zufälligen Klasse) zur Auswahl. Dadurch kannst du mehrere Katzen derselben Klasse mitnehmen!","Ogni volta che parti per un'avventura, un collare extra (di una classe casuale) sarà disponibile nella schermata di selezione del collare. Questo ti permetterà di partire con più collari della stessa classe!","Sempre que você partir em uma aventura, uma coleira adicional (de classe aleatória) estará disponível na tela de seleção de coleiras. Isso permite que você parta com diversas da mesma classe!",每當你出發冒險時，項圈選擇界面將額外出現一個隨機職業的項圈。這可以讓你帶着多個相同職業的項圈出發！
SHOP_SOLDOUT,售罄,,Agotado,Vendu,Ausverkauft,Esaurito,Esgotado,售罄
SHOP_EXITBUTTON,退出,,Salir,Partir,Verlassen,Uscita,Sair,退出
SHOP_TRYEXIT,確定退出？,,¿Salir?,Voulez-vous vraiment partir&nbsp;?,Verlassen?,Vuoi uscire?,Sair?,確定退出？
,,,,,,,,
NPC_MAP_TOOLTIP_STEVEN,他可以調整世界難度並重新召喚被擊敗的boss。,,Puede ajustar el nivel de dificultad del mundo y volver a invocar a jefes derrotados.,Il peut ajuster la difficulté du monde et ressusciter les boss vaincus.,Er kann die Schwierigkeit der Welt anpassen und bereits besiegte Bosse neu beschwören.,Può modificare la difficoltà del mondo di gioco e rievocare boss sconfitti.,Pode ajustar a dificuldade do mundo e invocar chefes derrotados novamente.,他可以調整世界難度並重新召喚被擊敗的boss。
NPC_MAP_TOOLTIP_CLOSED,目前不接受貓咪。,,No acepta gatos ahora mismo.,N'accepte pas les chats pour le moment.,Nimmt momentan keine Katzen auf.,Al momento non accetta gatti.,Não está aceitando gatos no momento.,目前不接受貓咪。
NPC_MAP_TOOLTIP_BEANIES,想要帶有突變、先天缺陷、疾病或寄生蟲的貓咪。,,"Quiere gatos con mutaciones, malformaciones congénitas, trastornos o parásitos.","Recherche des chats présentant des mutations, des malformations, des troubles ou des parasites.","Will Katzen mit Mutationen, Geburtsfehlern, Störungen oder Parasiten.","Cerca gatti con mutazioni, difetti congeniti, malattie o parassiti.","Deseja gatos com mutações, doenças congênitas, transtornos ou parasitas.",想要帶有突變、先天缺陷、疾病或寄生蟲的貓咪。
NPC_MAP_TOOLTIP_BEANIES_FULL,目前不接受貓咪。先完成你當前的一些任務吧！,,No acepta gatos ahora mismo. ¡Termina algunas de tus misiones actuales antes!,N'accepte pas les chats pour le moment. Terminez d'abord certaines de vos quêtes&nbsp;!,Nimmt momentan keine Katzen auf. Schließe zuerst ein paar deiner Quests ab!,Al momento non accetta gatti. Completa prima alcune delle tue missioni attuali!,Não está aceitando gatos no momento. Conclua algumas de suas missões atuais primeiro!,目前不接受貓咪。先完成你當前的一些任務吧！
NPC_MAP_TOOLTIP_BUTCH1,想要參加過冒險的貓咪。,,Quiere gatos que ya hayan vivido una aventura.,Recherche des chats qui sont déjà partis à l'aventure.,"Will Katzen, die schon mal auf ein Abenteuer aufgebrochen sind.",Cerca gatti che hanno partecipato a un'avventura.,Deseja gatos que já tenham participado de aventuras.,想要參加過冒險的貓咪。
NPC_MAP_TOOLTIP_BUTCH2,想要去過下水道或廢料場的貓咪。,,Quiere gatos que hayan estado en las alcantarillas o el desguace.,Recherche des chats qui sont déjà allés dans les égouts ou à la décharge.,"Will Katzen, die in der Kanalisation oder auf dem Schrottplatz waren.",Cerca gatti che sono stati nelle Fogne o nella Discarica.,Deseja gatos que já estiveram no Esgoto ou no Ferro-Velho.,想要去過下水道或廢料場的貓咪。
NPC_MAP_TOOLTIP_BUTCH3,想要去過洞穴或骨場的貓咪。,,Quiere gatos que hayan estado en las cuevas o el cementerio.,Recherche des chats qui sont déjà allés dans les grottes ou au cimetière.,"Will Katzen, die in den Höhlen oder auf dem Friedhof waren.",Cerca gatti che sono stati nelle Caverne o nel Cimitero.,Deseja gatos que já estiveram nas Cavernas ou no Cemitério.,想要去過洞穴或骨場的貓咪。
NPC_MAP_TOOLTIP_BUTCH4,想要去過火山口或掩體的貓咪。,,Quiere gatos que hayan estado en el cráter o el búnker.,Recherche des chats qui sont déjà allés au cratère ou au bunker.,"Will Katzen, die im Krater oder Bunker waren.",Cerca gatti che sono stati nel Cratere o nel Bunker.,Deseja gatos que já estiveram na Cratera ou no Bunker.,想要去過火山口或掩體的貓咪。
NPC_MAP_TOOLTIP_BUTCH5,想要去過月球或核心的貓咪。,,Quiere gatos que hayan estado en la luna o el núcleo.,Recherche des chats qui sont déjà allés sur la lune ou dans le noyau.,"Will Katzen, die auf dem Mond oder im Kern waren.",Cerca gatti che sono stati sulla Luna o nel Nucleo.,Deseja gatos que já estiveram na Lua ou no Núcleo.,想要去過月球或核心的貓咪。
NPC_MAP_TOOLTIP_BUTCH6,想要穿越過時間的貓咪。,,Quiere gatos que hayan viajado en el tiempo.,Recherche des chats qui ont déjà voyagé dans le temps.,"Will Katzen, die durch die Zeit gereist sind.",Cerca gatti che hanno viaggiato nel tempo.,Deseja gatos que já viajaram no tempo.,想要穿越過時間的貓咪。
NPC_MAP_TOOLTIP_BUTCH7,想要穿越過很遠時間的貓咪。,,Quiere gatos que hayan viajado a tiempos remotos.,Recherche des chats qui ont déjà voyagé loin dans le temps.,"Will Katzen, die weit durch die Zeit gereist sind.",Cerca gatti che hanno viaggiato molto lontano nel tempo.,Deseja gatos que já viajaram longe no tempo.,想要穿越過很遠時間的貓咪。
NPC_MAP_TOOLTIP_BUTCH8,想要殺死過神的貓咪。,,Quieren gatos que hayan matado a Dios.,Recherche des chats qui ont tué Dieu.,"Will Katzen, die Gott getötet haben.",Cerca gatti che hanno ucciso Dio.,Deseja gatos que mataram Deus.,想要殺死過神的貓咪。
NPC_MAP_TOOLTIP_BUTCH9,想要在困難難度下殺死過神的貓咪。,,Quieren gatos que hayan matado a Dios... en modo Difícil.,Recherche des chats qui ont tué Dieu... en difficulté Difficile.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Hart“.",Cerca gatti che hanno ucciso Dio... a livello difficile.,Deseja gatos que mataram Deus... na dificuldade Difícil.,想要在困難難度下殺死過神的貓咪。
NPC_MAP_TOOLTIP_BUTCH10,想要在瘋狂難度下殺死過神的貓咪。,,Quieren gatos que hayan matado a Dios... en modo Locura.,Recherche des chats qui ont tué Dieu... en difficulté Dingue.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Verrückt“.",Cerca gatti che hanno ucciso Dio... a livello folle.,Deseja gatos que mataram Deus... na dificuldade Maluca.,想要在瘋狂難度下殺死過神的貓咪。
NPC_MAP_TOOLTIP_BUTCH11,想要在不可能難度下殺死過神的貓咪。,,Quieren gatos que hayan matado a Dios... en modo Imposible.,Recherche des chats qui ont tué Dieu... en difficulté Impossible.,"Will Katzen, die Gott getötet haben&nbsp;… auf dem Schwierigkeitsgrad „Unmöglich“.",Cerca gatti che hanno ucciso Dio... a livello impossibile.,Deseja gatos que mataram Deus... na dificuldade Impossível.,想要在不可能難度下殺死過神的貓咪。
NPC_MAP_TOOLTIP_TINK,想要小貓。,,Quiere gatitos.,Recherche des chatons.,Will Kätzchen.,Cerca gattini.,Deseja filhotes de gato.,想要小貓。
NPC_MAP_TOOLTIP_FRANK,想要退休的貓咪。,,Quiere gatos jubilados.,Recherche des chats à la retraite/,Will Katzen im Ruhestand.,Cerca gatti in pensione.,Deseja gatos aposentados.,想要退休的貓咪。
NPC_MAP_TOOLTIP_JACK,想要受傷的貓咪。,,Quiere gatos con lesiones.,Recherche des chats blessés.,Will Katzen mit Verletzungen.,Cerca gatti con ferite.,Deseja gatos com ferimentos.,想要受傷的貓咪。
NPC_MAP_TOOLTIP_TRACY,想要年齡爲 {age} 或更高的貓咪。,,Quiere gatos que tengan {age} años o más.,Recherche des chats de {age} ans ou plus.,"Will Katzen, die {age} oder älter sind.",Cerca gatti di età pari o superiore a {age}.,Deseja gatos com idade igual ou superior a {age}.,想要年齡爲 {age} 或更高的貓咪。
NPC_MAP_TOOLTIP_ORGANGRINDER,"想要死去的貓咪。
(將自動收集你冒險中死亡的貓咪)",,"Quiere gatos muertos.
(Recogerá automáticamente los gatos muertos de tus aventuras).","Recherche des chats morts.
(Collectera automatiquement les chats morts durant vos aventures.)","Will tote Katzen.
(Sammelt nach Abenteuern automatisch tote Katzen ein)","Cerca gatti morti.
(Raccoglierà automaticamente i gatti morti dalle tue avventure)","Deseja gatos mortos.
(Coleta automaticamente gatos mortos de suas aventuras)","想要死去的貓咪。
(將自動收集你冒險中死亡的貓咪)"
NPC_MAP_TOOLTIP_NEXTREWARD,下一獎勵: {reward},see npc_favor_unlocks.csv for what {reward} looks like here,Próxima recompensa: {reward},Prochaine récompense&nbsp;: {reward},Nächste Belohnung: {reward},Prossima ricompensa: {reward},Próxima recompensa: {reward},下一獎勵: {reward}
NPC_MAP_HEADER,祝福縣,,Condado Bonanza,Boon County,Boon County,Contea di Boon,Condado de Boon,祝福縣
NPC_PIPEMAP_HEADER,派遣 {Catname} 到：,,Destino de {Catname}:,Envoyer {Catname} à&nbsp;:,{Catname} schicken an:,Invia {Catname} a:,Enviar {Catname} para:,派遣 {Catname} 到：
NPC_PIPEMAP_HEADER_M,,,,,,,,
NPC_PIPEMAP_HEADER_F,,,,,,,,
NPC_PIPEMAP_HEADER_N,,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH,讓 {Catname} 離開，不獲得任何好處或獎勵。,,Deshazte de {Catname} sin recibir ningún favor ni recompensas.,Faire disparaître {Catname} sans recevoir aucune faveur ni récompense.,"{Catname} loswerden, ohne eine Belohnung zu erhalten.",Sbarazzati di {Catname} senza ricevere favori o ricompense.,Livre-se de {Catname} sem receber qualquer favor ou recompensa.,讓 {Catname} 離開，不獲得任何好處或獎勵。
NPC_PIPEMAP_TOOLTIP_TRASH_M,,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH_F,,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH_N,,,,,,,,
,,,,,,,,
POPUP_UNEQUIPPED_QUEST_ITEMS,你有未裝備的任務物品。請先裝備所有任務物品。,,Tienes objetos de misión sin equipar. Equípalos todos antes.,Vous avez retiré des objets de quête. Équipez d'abord tous les objets de quête.,Du hast unausgerüstete Questgegenstände. Rüste zuerst alle benötigten Questgegenstände aus.,Hai oggetti missione non equipaggiati. Equipaggia prima tutti gli oggetti missione.,"Você possui itens da missão não equipados. Por favor, equipe todos os itens da missão primeiro.",你有未裝備的任務物品。請先裝備所有任務物品。
POPUP_TRY_EQUIP_PARASITE_QUEST_ITEMS,請先裝備所有任務物品，然後才能裝備此不可移除的物品。,,Equipa todos los objetos de misión antes de equipar este objeto que no se puede quitar.,Équipez d'abord tous les objets de quête avant d'équiper cet objet impossible à retirer.,"Bitte rüste alle Questgegenstände aus, bevor du diesen nicht entfernbaren Gegenstand ausrüstest.",Equipaggia tutti gli oggetti missione prima di equipaggiare questo oggetto non rimovibile.,"Por favor, equipe todos os itens da missão antes de equipar este item que não pode ser removido.",請先裝備所有任務物品，然後才能裝備此不可移除的物品。
POPUP_TRY_EQUIP_PARASITE,一旦裝備，此物品將無法移除。你確定要將其裝備給這隻貓嗎？,,"Una vez equipado, este objeto no se puede quitar. ¿Seguro que quieres equipárselo a este gato?","Une fois équipé, cet objet ne pourra pas être retiré. Vous voulez vraiment l'équiper sur ce chat&nbsp;?",Dieser Gegenstand kann nach dem Ausrüsten nicht entfernt werden. Wirklich ausrüsten?,"Una volta equipaggiato, quest'oggetto non potrà essere rimosso. Vuoi davvero assegnarlo a questo gatto?","Após ser equipado, este item não pode ser removido. Tem certeza de que deseja equipá-lo neste gato?",一旦裝備，此物品將無法移除。你確定要將其裝備給這隻貓嗎？
POPUP_TRY_EQUIP_MODIFIER,一旦使用，將無法撤銷，且物品將被消耗。你確定要將其使用在這隻貓身上嗎？,,"Una vez aplicado, el objeto se consumirá y el cambio será permanente. ¿Seguro que quieres hacerlo?","Une fois appliqué, vous ne pourrez pas retourner en arrière et l'objet sera consommé. Vous voulez vraiment l'appliquer sur ce chat&nbsp;?",Dies kann nicht rückgängig gemacht werden und der Gegenstand wird verbraucht. Wirklich auf diese Katze anwenden?,"Quest'azione, una volta applicata, non sarà annullabile e l'oggetto verrà consumato. Vuoi davvero effettuarla?","Após a aplicação, isto não poderá ser desfeito e o item será consumido. Tem certeza de que deseja aplicá-lo neste gato?",一旦使用，將無法撤銷，且物品將被消耗。你確定要將其使用在這隻貓身上嗎？
POPUP_TRY_EMBARK_COLORLESS,你的一隻或多隻貓未戴上項圈。你確定要讓它們保持無項圈狀態嗎？,,Uno o varios de tus gatos no tienen collar. ¿Seguro que quieres que se queden sin collar?,Un ou plusieurs de vos chats sont sans collier. Vous voulez vraiment les laisser dans cet état&nbsp;?,"Eine oder mehrere deiner Katzen tragen kein Halsband. Willst du wirklich, dass sie klassenlos bleiben?",A uno o più dei tuoi gatti non è stato dato un collare. Vuoi davvero continuare?,Um ou mais de seus gatos não possui coleira. Tem certeza de que quer que eles permaneçam assim?,你的一隻或多隻貓未戴上項圈。你確定要讓它們保持無項圈狀態嗎？
POPUP_TRY_RETURN_HOME_EARLY,你確定要返回家中，而不是繼續前進嗎？,,¿Seguro que quieres volver a casa en lugar de seguir adelante?,Vous voulez vraiment rentrer chez vous et arrêter d'avancer&nbsp;?,"Willst du wirklich nach Hause zurückkehren, ohne weiterzureisen?",Vuoi davvero tornare a casa invece di proseguire?,Tem certeza de que deseja retornar para casa ao invés de prosseguir?,你確定要返回家中，而不是繼續前進嗎？
POPUP_TRY_DEFEND_WITH_BASELEVEL_CATS,你確定要用這些貓來守衛你的房子嗎？其中一些沒有經驗……,,¿Seguro que quieres defender tu casa con estos gatos? Algunos de ellos no tienen experiencia...,Vous comptez vraiment défendre votre maison avec ces chats&nbsp;? Certains d'entre eux n'ont aucune expérience...,Willst du dein Haus wirklich mit diesen Katzen verteidigen? Ein paar von ihnen haben keine Erfahrung&nbsp;…,Vuoi davvero difendere la tua casa con questi gatti? Alcuni di loro non hanno esperienza...,Tem certeza de que deseja defender sua casa com esses gatos? Alguns deles não possuem experiência...,你確定要用這些貓來守衛你的房子嗎？其中一些沒有經驗……
POPUP_TRY_EMBARK_LESS_THAN_4,你確定要帶着少於4只貓開始冒險嗎？,,¿Seguro que quieres embarcarte en una aventura con menos de 4 gatos?,Vous comptez partir à l'aventure avec moins de 4 chats&nbsp;?,Willst du wirklich mit weniger als vier Katzen auf ein Abenteuer aufbrechen?,Vuoi davvero imbarcati in un'avventura con meno di 4 gatti?,Tem certeza de que deseja embarcar em uma aventura com menos de 4 gatos?,你確定要帶着少於4只貓開始冒險嗎？
POPUP_TRY_DEFEND_LESS_THAN_4,你確定要用少於4只貓來守衛你的房子嗎？,,¿Seguro que quieres defender tu casa con menos de 4 gatos?,Vous comptez défendre votre maison avec moins de 4 chats&nbsp;?,Willst du dein Haus wirklich mit weniger als vier Katzen verteidigen?,Vuoi davvero difendere la tua casa con meno di 4 gatti?,Tem certeza de que deseja defender sua casa com menos de 4 gatos?,你確定要用少於4只貓來守衛你的房子嗎？
,,,,,,,,
POPUP_TRY_RESUMMON_TINA1,你想要重新召喚 Guillotina 1 嗎？,,¿Quieres volver a invocar a Guillotina 1?,Voulez-vous réinvoquer Guillotina 1&nbsp;?,Willst du Guillotina&nbsp;1 neu beschwören?,Vuoi rievocare Guillotina 1?,Você deseja invocar Guilhotina 1 novamente?,你想要重新召喚 Guillotina 1 嗎？
POPUP_TRY_RESUMMON_TINA2,你想要重新召喚 Guillotina 2 嗎？,,¿Quieres volver a invocar a Guillotina 2?,Voulez-vous réinvoquer Guillotina 2&nbsp;?,Willst du Guillotina&nbsp;2 neu beschwören?,Vuoi rievocare Guillotina 2?,Você deseja invocar Guilhotina 2 novamente?,你想要重新召喚 Guillotina 2 嗎？
POPUP_TRY_RESUMMON_TINA3,你想要重新召喚 Guillotina 3 嗎？,,¿Quieres volver a invocar a Guillotina 3?,Voulez-vous réinvoquer Guillotina 3&nbsp;?,Willst du Guillotina&nbsp;3 neu beschwören?,Vuoi rievocare Guillotina 3?,Você deseja invocar Guilhotina 3 novamente?,你想要重新召喚 Guillotina 3 嗎？
POPUP_TRY_RESUMMON_PYRO,你想要重新召喚 Pyrophina 嗎？,,¿Quieres volver a invocar a Pyrophina?,Voulez-vous réinvoquer Pyrophina&nbsp;?,Willst du Pyrophina neu beschwören?,Vuoi rievocare Pyrophina?,Você deseja invocar Pyrophina novamente?,你想要重新召喚 Pyrophina 嗎？
POPUP_TRY_RESUMMON_ZARA,你想要重新召喚 Zaratana 嗎？,,¿Quieres volver a invocar a Zaratana?,Voulez-vous réinvoquer Zaratana&nbsp;?,Willst du Zaratana neu beschwören?,Vuoi rievocare Zaratana?,Você deseja invocar Zaratana novamente?,你想要重新召喚 Zaratana 嗎？
POPUP_TRY_RESUMMON_KAIJUFIGHT,"你想要重新召喚
Pyrophina vs. Zaratana 嗎？",,¿Quieres volver a invocar a Pyrophina contra Zaratana?,"Voulez-vous réinvoquer
Pyrophina contre Zaratana&nbsp;?","Willst du Pyrophina vs. Zaratana
neu beschwören?","Vuoi rievocare
Pyrophina contro Zaratana?",Você deseja invocar Pyrophina vs. Zaratana novamente?,"你想要重新召喚
Pyrophina vs. Zaratana 嗎？"
POPUP_TRY_RESUMMON_T1,你想要重新召喚 C-800 嗎？,,¿Quieres volver a invocar al C-800?,Voulez-vous réinvoquer C-800&nbsp;?,Willst du den C-800 neu beschwören?,Vuoi rievocare il C-800?,Você deseja invocar G-800 novamente?,你想要重新召喚 C-800 嗎？
POPUP_TRY_RESUMMON_T2,你想重新召喚 C-1000 嗎？,,¿Quieres volver a invocar al C-1000?,Voulez-vous réinvoquer C-1000&nbsp;?,Willst du den C-1000 neu beschwören?,Vuoi rievocare il C-1000?,Você deseja invocar G-1000 novamente?,你想重新召喚 C-1000 嗎？
POPUP_TRY_RESUMMON_T3,你想重新召喚 Hitler III 嗎？,,¿Quieres volver a invocar a Hitler III?,Voulez-vous réinvoquer Hitler III&nbsp;?,Willst du Hitler&nbsp;III neu beschwören?,Vuoi rievocare Hitler III?,Você deseja invocar Hitler III novamente?,你想重新召喚 Hitler III 嗎？
,,,,,,,,
MAP_CAT_LEVEL,等級: {level},,Nivel: {level},Niveau&nbsp;: {level},Level: {level},Livello: {level},Nível: {level},等級: {level}
,,,,,,,,
ITEM_TOOLTIP_ADDITION_PARASITE,寄生蟲。,,Parásito.,Parasite,Parasit.,Parassita.,Parasita.,寄生蟲。
ITEM_TOOLTIP_ADDITION_CURSED,詛咒。,,Maldición.,Malédiction,Verflucht.,Maledetto.,Maldição.,詛咒。
ITEM_TOOLTIP_ADDITION_USES,（剩餘 {amount} 次使用）,,({amount} usos restantes),(utilisations restantes&nbsp;: {amount}),({amount} Anwendungen übrig),({amount} utilizzi rimanenti),({amount} usos restantes),（剩餘 {amount} 次使用）
ITEM_TOOLTIP_ADDITION_USES_SINGULAR,（剩餘 1 次使用）,,(1 uso restante),(utilisations restantes&nbsp;: 1),(1 Anwendung übrig),(1 utilizzo rimanente),(1 uso restante),（剩餘 1 次使用）
ITEM_TOOLTIP_ADDITION_DURABILITY,（剩餘 {amount} 耐久度）,,({amount} de durabilidad restante),(durabilité restante&nbsp;: {amount}),({amount} Haltbarkeit übrig),({amount} durata rimanente),({amount} de durabilidade restante),（剩餘 {amount} 耐久度）
ITEM_TOOLTIP_ADDITION_DURABILITY_SINGULAR,（剩餘 1 耐久度）,,(1 de durabilidad restante),(durabilité restante&nbsp;: 1),(1 Haltbarkeit übrig),(1 durata rimanente),(1 de durabilidade restante),（剩餘 1 耐久度）
ITEM_TOOLTIP_ADDITION_QUEST_LOCATION,帶到 {chaptername}。,,Lleva esto aquí: {chaptername}.,Amenez cet objet à&nbsp;: {chaptername}.,Bring den Gegenstand hierhin: {chaptername}.,Portalo qui: {chaptername}.,Levar para {chaptername}.,帶到 {chaptername}。
ITEM_TOOLTIP_ADDITION_QUEST_COMPLETE,任務完成！將它交給 Dr. Beanies 領取獎勵！,,¡Misión cumplida! El Dr. Beanies te dará una recompensa.,Quête accomplie&nbsp;! Allez voir le Dr Beanies pour recevoir une récompense&nbsp;!,"Quest abgeschlossen! Kehre zu Dr. Beanies zurück, um eine Belohnung zu erhalten!",Missione completata! Ritorna dal dottor Beanies per una ricompensa!,Missão concluída! Retorne até o Dr. Beanies para receber uma recompensa!,任務完成！將它交給 Dr. Beanies 領取獎勵！
ITEM_NAME_ADDITION_WORN,（磨損）,,(desgaste),(Porté),(Abgenutzt),(Indossato),(Gasto),（磨損）
ITEM_NAME_ADDITION_BROKEN,（破損）,,(rotura),(Brisé),(Kaputt),(Rotto),(Quebrado),（破損）
ITEM_NAME_ERROR,未知物品,,Objeto desconocido,Objet inconnu,Unbekannter Gegenstand,Oggetto sconosciuto,Item desconhecido,未知物品
ITEM_WORN_TOOLTIP_HEADER,磨損,,Desgaste,Porté,Abgenutzt,Indossato,Gasto,磨損
ITEM_WORN_TOOLTIP,從冒險歸來時有 50% 幾率損壞。,,Tiene un 50 % de probabilidad de romperse al volver a casa tras una aventura.,Cet objet a 50&nbsp;% de chances de se briser quand vous rentrez d'une aventure.,"Geht mit einer Wahrscheinlichkeit von 50&nbsp;% kaputt, wenn du von einem Abenteuer nach Hause zurückkehrst.",Ha il 50% di probabilità di rompersi al ritorno da un'avventura.,Possui 50% de chance de quebrar ao retornar para casa de uma aventura.,從冒險歸來時有 50% 幾率損壞。
ITEM_WORN_TOOLTIP2,從冒險歸來時會損壞。,,Se romperá al volver a casa tras una aventura.,Se brisera quand vous rentrerez d'une aventure.,"Geht kaputt, wenn du von einem Abenteuer nach Hause zurückkehrst.",Si romperà al ritorno da un'avventura.,Irá quebrar ao retornar para casa de uma aventura.,從冒險歸來時會損壞。
ITEM_BROKEN_TOOLTIP_HEADER,破損,,Rotura,Brisé,Kaputt,Rotto,Quebrado,破損
ITEM_BROKEN_TOOLTIP,現在是垃圾了,,Ahora es basura.,Bon pour la poubelle.,Kann nicht mehr benutzt werden,Ora è spazzatura,Pode jogar fora,現在是垃圾了
,,,,,,,,
NO_CHARACTER_NAME,無名,,Nadie,Personne,Niemand,Nessuno,Ninguém,無名
,,,,,,,,
CAT_NAME_MOD_COOL,酷 [m:{Catname}],,{Catname} guay,{Catname} (cool),{Catname} (Cool)|999,,{Catname} legal,酷 [m:{Catname}]
CAT_NAME_MOD_COOL_M,,,,,,{Catname} fantastico,,
CAT_NAME_MOD_COOL_F,,,,,,{Catname} fantastica,,
CAT_NAME_MOD_COOL_N,,,,,,{Catname} spettacolare,,
CAT_NAME_MOD_VEGAN,[m:{Catname}]（純素食者）|999,"since multiple mods can apply to the same cat, you can append |<number> to change the priority a name mod applies
in this case, (Vegan) needs to come after other mods, so |1 means apply later. 
(higher numbers apply later)",{Catname} (dieta vegana)|999,{Catname} (végan)|999,{Catname} (Vegan)|999,,,[m:{Catname}]（純素食者）|999
CAT_NAME_MOD_VEGAN_M,,,,,,{Catname} (Vegano)|999,{Catname} (Vegano)|999,
CAT_NAME_MOD_VEGAN_F,,,,,,{Catname} (Vegana)|999,{Catname} (Vegana)|999,
CAT_NAME_MOD_VEGAN_N,,,,,,{Catname} (mangia cibo vegano)|999,,
CAT_NAME_MOD_MAN,先生 [m:{Catname}]|1,(should be Mr. regardless of {Catname}'s gender),Sr. {Catname}|1,M. {Catname}|1,Mr. {Catname}|1,Mr. {Catname}|1,Mr. {Catname}|1,先生 [m:{Catname}]|1
CAT_NAME_MOD_MAN_M,,,,,,,,
CAT_NAME_MOD_MAN_F,,,,,,,,
CAT_NAME_MOD_MAN_N,,,,,,,,
CAT_NAME_MOD_SUPER,超級-[m:{Catname}],,Super-{Catname},Super-{Catname},Super-{Catname},Super-{Catname},Super-{Catname},超級-[m:{Catname}]
CAT_NAME_MOD_SUPER_M,,,,,,,,
CAT_NAME_MOD_SUPER_F,,,,,,,,
CAT_NAME_MOD_SUPER_N,,,,,,,,
CAT_NAME_MOD_AMOEBA,[m:{Catname}]？|1,,¿{Catname}?|1,{Catname}&nbsp;?|1,{Catname}?|1,{Catname}?|1,{Catname}?|1,[m:{Catname}]？|1
CAT_NAME_MOD_AMOEBA_M,,,,,,,,
CAT_NAME_MOD_AMOEBA_F,,,,,,,,
CAT_NAME_MOD_AMOEBA_N,,,,,,,,
CAT_NAME_MOD_HIPPIE,[m:{Catname}] 月光,,{Catname} Rayo de Luna,{Catname} (rayon lunaire),{Catname} Mondschein,{Catname} Raggio-di-luna,{Catname} Raio Lunar,[m:{Catname}] 月光
CAT_NAME_MOD_HIPPIE_M,,,,,,,,
CAT_NAME_MOD_HIPPIE_F,,,,,,,,
CAT_NAME_MOD_HIPPIE_N,,,,,,,,
CAT_NAME_MOD_DEMONIC,邪惡的 [m:{Catname}],,{Catname} infame,{Catname} (maléfique),{Catname} (Böse)|999,{Catname} crudele,{Catname} do mal,邪惡的 [m:{Catname}]
CAT_NAME_MOD_DEMONIC_M,,,,,,,,
CAT_NAME_MOD_DEMONIC_F,,,,,,,,
CAT_NAME_MOD_DEMONIC_N,,,,,,,,
CAT_NAME_MOD_STEVEN,史蒂文|-999,,Steven|-999,Steven|-999,Steven|-999,Steven|-999,Steven|-999,史蒂文|-999
CAT_NAME_MOD_DWARF,小[ m:{Catname}]|3,,Peque {Catname}|3,{Catname} (minus)|3,Little {Catname}|3,,,小[ m:{Catname}]|3
CAT_NAME_MOD_DWARF_M,,,,,,Piccolo {Catname}|3,{Catname} pequeno|3,
CAT_NAME_MOD_DWARF_F,,,,,,Piccola {Catname}|3,{Catname} pequena|3,
CAT_NAME_MOD_DWARF_N,,,,,,{Catname} junior|3,,
CAT_NAME_MOD_PDWARF,小小的 [m:{Catname}]|3,,Mini-{Catname}|3,{Catname} (riquiqui)|3,Lil' {Catname}|3,{Catname} baby|3,Mini-{Catname}|3,小小的 [m:{Catname}]|3
CAT_NAME_MOD_PDWARF_M,,,,,,,,
CAT_NAME_MOD_PDWARF_F,,,,,,,,
CAT_NAME_MOD_PDWARF_N,,,,,,,,
CAT_NAME_MOD_GIGANTISM,大 [m:{Catname}]|2,,Gran {Catname}|2,{Catname} (géant)|2,Big {Catname}|2,{Catname} grande|2,{Catname} grande|2,大 [m:{Catname}]|2
CAT_NAME_MOD_GIGANTISM_M,,,,,,,,
CAT_NAME_MOD_GIGANTISM_F,,,,,,,,
CAT_NAME_MOD_GIGANTISM_N,,,,,,,,
,,,,,,,,
COMBAT_UI_ENDTURN,結束回合,,Terminar turno,Fin du tour,Zug beenden,Fine del turno,Finalizar turno,結束回合
COMBAT_UI_ENDTURN_TOOLTIP,結束當前角色的回合並轉到下一個角色。,,Termina el turno del personaje actual y pasa al siguiente.,Met fin au tour du personnage actuel et passe au suivant.,Beende den Zug des aktuellen Charakters. Anschließend ist der nächste Charakter dran.,Termina il turno del personaggio corrente e passa a quello successivo.,Finaliza o turno do personagem atual e avança para o próximo.,結束當前角色的回合並轉到下一個角色。
